Name,Day,Time,Video,Desc,Categories,Email,Phone,Time_dt,Time_del,Label_Audio,Label_Open,Label_Video,Label_Forum,Label_Big Book,Label_Discussion,Label_Speaker,Label_Closed,Label_Telephone,Label_Women,Label_Loners / Isolationists,Label_Chat,Label_LGBTQIAA+,Label_Young People,Label_Men,Label_Secular,Label_Steps / Traditions,Label_Game,Label_Blind / Visually Impaired,Label_Deaf / Hard of Hearing,Label_Email,Label_Professionals,Label_Meditation,Label_Seniors,Label_Newcomer,Label_24/7,Zoom
Rocklin Fellowship 1:00 pm Co-Ed Topic Meeting,Tuesday,3:00 pm,https://zoom.us/j/582456897,The password for all meetings is Rocklin.,"Discussion,Open,Video",rocklinfwpaa@gmail.com,,15:00:00,0 days 15:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Strength & Unity - Recovery Through Adversity,Tuesday,3:00 pm,https://zoom.us/j/188177606,To Join our meeting click the link :https://zoom.us/j/188177606,"Audio,Closed,Video",,,15:00:00,0 days 15:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Broken Elevator,Tuesday,3:00 pm,"https://us02web.zoom.us/j/79540296512?pwd=mufxnklodfnjefluwvjhbe5xwdlhdz09%20""","The Broken Elevator is a international meeting, we meet on a Tuesday and Friday at 8pm UK time. Tuesday is an International AA step study with guest speaker and Q&A and Friday an International AA Speaker Meeting. Our name: The Broken Elevator Group - You have to take the steps! Meeting ID: 795 4029 6512 Passcode: 736666 https://chat.whatsapp.com/E9udD3FmSAm1Z6RWKaBkOf","Audio,Big Book,Open,Speaker,Video",thebrokenelevatorgroup@gmail.com,"16699006833,,,,79540296512#,,,,*736666#",15:00:00,0 days 15:00:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Women In The Solution,Tuesday,3:00 pm,https://us02web.zoom.us/j/7981521081,"Meeting Access Code, if any: 7981521081","Audio,Closed,Discussion,Telephone,Video,Women",WITS3333@gmail.com,"6465588656,,7981521081#",15:00:00,0 days 15:00:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Fourth Dimension Prayer & Meditation AA,Tuesday,3:30 pm,https://us04web.zoom.us/j/89136475364,https://fourthdimensionaa.weebly.com,"Audio,Closed,Discussion,Meditation,Video",4thdimensionmtg@gmail.com,,15:30:00,0 days 15:30:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
Gahanna BB 4:30 Big Book Meeting,Tuesday,3:30 pm,https://zoom.us/j/653049082,"Zoom Passcode, if any: 980","Big Book,Telephone,Video",gahannabb@gmail.com,"19292056099,,,,653049082# US",15:30:00,0 days 15:30:00.000000000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Suffered Enough,Tuesday,3:45 pm,https://www.uberconference.com/sufferedenough,Meetings available every day 7 days a week! Monday – As Bill Sees It; Tuesday – Daily Reflections; Wednesday – Open Topic; Thursday – Big Book; Friday – 12 and 12 (except for the fourth Friday of the month which we’ll read the Tradition of the month from the 12 and 12); Saturday – Open Topic (except for the fourth Saturday of the month which will be a speaker meeting) and Sunday – Living Sober/Came to Believe Morning meetings are literature meetings and afternoon is open topic every day!,"Audio,Big Book,Discussion,Open,Telephone,Video",sufferedenoughhomegroup@gmail.com,18042037970,15:45:00,0 days 15:45:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
AA Love & Tolerance (NYC),Tuesday,4:00 pm,https://us02web.zoom.us/j/81770201427?pwd=dejqzgrzqkrtk3ldsfo5k3d5c1q3dz09,Meeting ID: 81770201427 Passcode: 998899,"Closed,Discussion,Video",AA_Love_Tol@yahoo.com,"19294362866,,,,81770201427#,,,,998899#",16:00:00,0 days 16:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
first164yp,Tuesday,4:00 pm,https://alcoholics-anonymous.eu/online-meetings/,Meetings Mon-Fri on Skype at 20.00 (CET=GMT+2):,"Open,Video",,,16:00:00,0 days 16:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Gimme 3 Steps,Tuesday,4:00 pm,https://us02web.zoom.us/j/979686523,"Zoom Passcode, if any: worksteps","Audio,Open,Speaker,Video",homegroup@mmeronline.com,,16:00:00,0 days 16:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Happy Joyous & FREE,Tuesday,4:00 pm,https://us02web.zoom.us/j/795226100,"Open Topic, AA Slogans, Living Sober, Came to Believe, Big Book and  Speaker Meetings!!!! ""Every day somewhere in the world recovery begins when one alcoholic talks with another alcoholic sharing experience strength and hope.""        ""WECOVERY""!!  No passcode required.","Discussion,Open,Speaker,Video",happyjoyousfreebeginners@gmail.com,,16:00:00,0 days 16:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
It’s 5 o'clock Somewhere,Tuesday,4:00 pm,https://us02web.zoom.us/j/670382735,"Meeting Access Code, if any: zoo","Open,Video",Zoom247AA@gmail.com,,16:00:00,0 days 16:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Newcomers Keep it Simple,Tuesday,4:00 pm,https://us02web.zoom.us/j/3651513651?pwd=m3bpn3lcukjpwkc4egcwsgngzvlxqt09,On-Line Meeting link Zoom 365 151 3651 Password 365,"Audio,Open,Video",keepitsimplegroup@hotmail.com,,16:00:00,0 days 16:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Put A Little Gratitude In Your Attitude: Reflections,Tuesday,4:00 pm,https://us02web.zoom.us/j/421897598,Please email for Passcode,"Chat,Discussion,LGBTQIAA+,Video",gratitude.attitude.group@gmail.com,,16:00:00,0 days 16:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Reno Mid-Day Group of AA - Big Book Study,Tuesday,4:00 pm,https://zoom.us/j/2259290141,"Zoom Passcode, if any: the12steps","Audio,Big Book,Discussion,Open,Video",RenoMidday@gmail.com,,16:00:00,0 days 16:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
True Gratitude,Tuesday,4:00 pm,https://zoom.us/j/5798729323,"Meeting Access Code, if any: 123123","Audio,Big Book,Discussion,Open,Speaker,Video",rustyss@hotmail.com,,16:00:00,0 days 16:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
VIEWPOINT,Tuesday,4:00 pm,https://zoom.us/j/905705709%c2%a0,Please EMAIL US FOR Password:... 3tsaa.reno@gmail.com,"Audio,Big Book,Discussion,Open,Video",see.me.sea.me@gmail.com,,16:00:00,0 days 16:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
ELMO (Everyday Lebanon PA AA Meeting Online),Tuesday,4:15 pm,https://us02web.zoom.us/j/85728216176,"Web Site, if any: https://lebanonpaaa.org","Audio,Discussion,Open,Telephone,Video",elmomeetings@mail.com,3017158592,16:15:00,0 days 16:15:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA T.G.F.I Thank God For The Internet,Tuesday,4:30 pm,https://us02web.zoom.us/j/84754997249,Password is 415542,"Audio,Closed,Discussion,Video",iTGFIthankgod@gmail.com,,16:30:00,0 days 16:30:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Back To Basic's Upstate NY,Tuesday,4:30 pm,https://zoom.us/j/95133595263?pwd=shdcq3lubhnfs0jwahnkngi1atuwdz09,open discussion meeting,"Discussion,Open,Video",newhartfordbacktobasics@gmail.com,,16:30:00,0 days 16:30:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Back to Basics,Tuesday,4:30 pm,https://zoom.us/j/95133595263,"Zoom Passcode, if any: 888560","Audio,Closed,Discussion,Telephone,Video",,"1929436286,,,,95133595263#",16:30:00,0 days 16:30:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Clayton New Life Group,Tuesday,4:30 pm,https://us04web.zoom.us/j/562777455?pwd=se9mexpkoulol1pyegrkv05cvfbwut09,Password: 065887,"Audio,Open,Video",claytonhouse1984@gmail.com,,16:30:00,0 days 16:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Happy Hour Meeting,Tuesday,4:30 pm,https://us02web.zoom.us/j/2986037108,Saturday - Topic / Discussion,"Audio,Discussion,Open,Video",happyhourgroup@yahoo.com,,16:30:00,0 days 16:30:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Men In Recovery Without Borders,Tuesday,4:30 pm,https://us02web.zoom.us/j/7458537642,http://mirwb.com/,"Audio,Men,Open,Video",EastDelrayMens@yahoo.com,,16:30:00,0 days 16:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Oasis of Palm Beach Gardens FL,Tuesday,4:30 pm,https://www.cluboasisaa.org/,Meeting ID: 250 340 364,"Audio,Open,Telephone,Video",meetings@oneconnxt.com,"3126266799,,250,340,364$",16:30:00,0 days 16:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Roots & Causes,Tuesday,4:30 pm,,"Public Email Contact, if any: Rootsandcauses@gmail.com","Big Book,Discussion,Open,Speaker,Video",Rootsandcauses@gmail.com,,16:30:00,0 days 16:30:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Shivering Denizens Daily Beginners,Tuesday,4:30 pm,https://us02web.zoom.us/j/87232950952,"Zoom Passcode, if any: 151","Audio,Open,Video",shivdenaa@gmail.com,,16:30:00,0 days 16:30:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Vegas KCB Third Legacy,Tuesday,4:30 pm,https://us02web.zoom.us/j/93171165532,MEETING ID 93171165532,"Audio,Big Book,Discussion,Open,Speaker,Video",zoomintoaa@gmail.com,,16:30:00,0 days 16:30:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Worldwide Women's Meeting,Tuesday,4:30 pm,https://zoom.us/j/94687403349,Password: Please email worldwidewomensmeeting@gmail.com for Password,"Big Book,Closed,Video,Women",worldwidewomensmeeting@gmail.com,,16:30:00,0 days 16:30:00.000000000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
@ AA Home Group,Ongoing,,https://aahomegroup.org,aahomegroup1@gmail.com,"Video,Audio,Telephone,Open,Big Book,Speaker,Discussion,24/7",aahomegroup1@gmail.com,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
@ AA Home Group,Ongoing,,,secretary@aahomegroup.org,"Open,24/7,Speaker,Big Book,Discussion",secretary@aahomegroup.org,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
12 and 12,Ongoing,,http://groups.google.com/group/12and12?hl=en,This is a closed meeting of Alcoholics Anonymous. We ask that each person affirm the Third Tradition.,"Forum,Closed,24/7",,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
12 and 12 Friends of Bill Wilson,Ongoing,,,We are a group of men and women dedicated to the beliefs of Alcoholics Anonymous and to the legacy that our founders left us. Rarely have we seen a person fail who has thoroughly followed our path. We have open discussions about recovery and weekly & monthly topics. Welcome to our forum.,"Forum,Open,24/7",friends-of-bill-wilson@googlegroups.com,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
12 StepMe Chat,Ongoing,,http://www.12stepme.org,"Our primary purpose is to provide an area for those who wish to assist others in doing the 12 steps as outlined in the Big Book of Alcoholics Anonymous, those who wish to learn how to sponsor others, and to demonstrate how God-dependence and service to others is the path to a happy, joyous, and free life.","Chat,Open,24/7",,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
12+12=Freedom Email Group,Ongoing,,,"Typically a daily reflection is emailed to members.  Other members comment as much or as little as they like. This is not an online meeting, but rather an email based support group.  We conduct a periodic roll call to maintain a current and accurate membership list, and limit the group to 50 members. Personal criticism or antagonistic behavior will not be tolerated.","Email,Open,24/7",1212freedom1@gmail.com,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
121 Open AA Marathon Meeting,Ongoing,,https://us02web.zoom.us/j/6658942198?pwd=whhvy0prnup5dk9muthlzuz2vtvcqt09,"Meeting Access Code, if any: 121","Video,Audio,Open,24/7",121aameeting@gmail.com,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
1st Things First a Foundation 2 Recovery,Ongoing,,,"This group has limited membership, to stay in the group, you must be an active posting member. There is no room for half measures.","Email,Open,24/7",johninrecovery02@gmail.com,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
24hr International Marathon Meeting,Ongoing,,https://us04web.zoom.us/j/2923712604,"Meeting Access Code, if any: 292 371 2604","Video,Audio,Telephone,Open,Discussion,24/7",the24hourmeeting@gmail.com,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
319 OPEN Alcoholics Anonymous Group,Ongoing,,https://zoom.us/j/84053554493,"Public Email Contact, if any: 319freedom@gmail.com","Video,Audio,Open,24/7",319secretary@gmail.com,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
A Spiritual Recovery,Ongoing,,https://sites.google.com/site/aspiritualrecovery/,"The group has a discussion forum. In addition to the weekly topic meetings, members may start other discussions as well, such as how their week is going or problems and issues which have arisen, whatever might be on their minds. Members who are already participants in the topic meetings may participate in the forum discussions too.","Forum,Secular,Open,24/7",,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
AA Above All Else,Ongoing,,,"Above All Else is a closed, open discussion email based group. Members set up a contact list for the group in their email/browser of choice. There are emails sent out daily from anyone who wants to share. Members are free to discuss issues anything. The only requirement for membership is a desire to stop drinking. Newcomers are welcomed! We invite you join us, by sending an email to the contact","Email,Closed,24/7",okiedad59@hotmail.com,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
AA Action Is the Key,Ongoing,,,"Each week, a volunteer 'speaker' initiates a discussion based on the 12 Steps and 12 Traditions. We rotate through, one a week. Additionally, the 'speaker' will offer a discussion topic of their choice for members' thoughts. All members are encouraged to share their experience, strength, and hope relative to the topics that week.  In addition to those topics, members may also discuss whatever might be on their minds; a thought, a fear, a success, an anecdote, or just talk about how they're feeling that day. We enjoy lots of chat, cross talk, and clean humor. To join us, or for further information, please contact us at the email listed/linked above.","Email,Open,24/7",jaw_8675309@yahoo.com,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
AA Atheists and Agnostics,Ongoing,,https://groups.google.com/forum/?hl=en&fromgroups;#!forum/aa-atheists-and-agnostics,A place to achieve and share recovery from alcohol addiction that is fully accepting of non-belief in God.Our only requirement for membership is a desire to stop drinking.,"Forum,Open,Secular,24/7",aa-atheists-and-agnostics@googlegroups.com,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
AA Chats,Ongoing,,https://aachats.org/contact,"AA chats has evolved to more than open chat.    We now hold over 40 meetings per week in text, voice and speaker format.","Chat,Audio,Open,24/7",,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
AA Fellowship,Ongoing,,http://health.groups.yahoo.com/group/aafellowship/,AA Fellowship is a group of recovering alcoholics helping each other stay sober by sharing our ES&H.; The only requirement to join us is a desire to stop drinking.,"Forum,Open,24/7",,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
AA Fellowship and Chat,Ongoing,,http://www.paltalk.com/g2/group/1493874586/,"AA Fellowship and Chat provides an open forum for AA members. We have open chat, discussions on any related AA topics and also conduct impromptu meetings. The room is open 8am thru 8pm EDT daily.","Chat,Open,24/7",,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
AA Firm Believers,Ongoing,,,"If you have decided you want what we have and are willing to share on a weekly basis, then give us a try. Come, be a part of our joyful journey. Contact Janice S. at the email address below.","Email,Open,24/7",janicels@comcast.net,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
AA Freethinkers Group,Ongoing,,,"This group of A.A. attempts to maintain a tradition of free expression, and conduct a meeting where alcoholics may feel free to express any doubts or disbeliefs they may have, and to share their own personal form of spiritual experience, their search for it, or their rejection of it. We do not endorse or oppose any form of religion or atheism. Our only wish is to assure suffering alcoholics that they can find sobriety in A.A. without having to accept anyone else's beliefs or having to deny their own. Our meeting is open to one and all, Buddhists, Taoists, Humanists, Apostates, Apatheists, Agnostics, Atheists and seeker are all found here.","Forum,Open,Secular,24/7",omyword@yahoo.com,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
AA Friends World Wide,Ongoing,,,"AA Friends World Wide (AAFWW) is an English-language, closed, general-discussion group of Alcoholics Anonymous by email mailing list. AAFWW is an international AA group with members from around the world. The meeting goes on 24/7. We welcome anyone with a desire to stay sober and help others to achieve sobriety. We adhere to the Traditions of Alcoholics Anonymous.","Email,Closed,24/7",AAFriendsWorldWide-subscribe@egroups.com,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
AA Holiday Group,Ongoing,,https://aaholidaygroup.wixsite.com/aaholidaygroup,"The Holiday Group of Alcoholics Anonymous Meets ONLY on holidays. We are a telephone meeting. We meet from 8AM Pacific/ 11AM Eastern, and are an open meeting. We follow the primary purpose and 12 traditions of A.A. This is a topic meeting. Our hope is to give alcoholics a place to go on holidays when things might be tough, and also to have members be there for them in their time of need. New Year's Day - MLK Brithday - Washington's Birthday - Memorial Day - Independence Day - Labor Day - Columbus Day - Veterans Day - Thanksgiving Day -Christmas Day","Audio,Telephone,Open",aaholidaygroup@gmail.com,"17124323900,,283535#",,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
AA Lesbian 3 (AAL3),Ongoing,,,"We are a group of alcoholic lesbians with a member base of 22. We post a topic each week via email and everyone can share on that topic or share on anything they want. We have alot of experience, strenght and hope here.","Email,Open,LGBTQIAA+,24/7",gazbos@aol.com,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
AA Loners,Ongoing,,http://oso-aa.org/loners,Note that this is not a meeting for those wishing to help AA Loners. It is a meeting for A.A. Loners.,"Email,Open,Loners / Isolationists,24/7",,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
AA Men,Ongoing,,,"A closed meeting for men, AA Men was founded on AOL. This offshoot meets on the Internet. Contact AA Men at the following address for further information.","Email,Men,Closed,24/7",owner-aamen@io.com,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
AA Online Group,Ongoing,,https://www.onlinegroupaa.org,Secure registration and website: we use encrypted SSL security to ensure that your personal registration information is 100% protected.,"Forum,Open,24/7",OnlineGroupAA@OnlineGroupAA.org,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
AA Serenity,Ongoing,,http://www.aaserenity.com,Write to the address below to subscribe or for further information.,"Email,Closed,Big Book,Discussion,Women,Steps / Traditions,24/7",listkeep@oso-aa.org,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
AA Steps to Recovery Worldwide,Ongoing,,http://www.aas2rww-aa.org,"To attend our meetings, click on the website address button and follow the instructions on our home page to register and login to the meeting  chatroom.","Chat,Forum,Closed,Big Book,Speaker,Discussion",aas2rww-owner@mylist.net,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
