Name,Day,Time,Video,Desc,Categories,Email,Phone
Nameless Bunch of Drunks International,Tuesday,9:00 am,https://us02web.zoom.us/j/95067692981,"We were started by a group of drunks around Seattle, WA in February of 2020.  No password required - waiting room enabled.","Audio,Discussion,Open,Tuesday,Video",,12532158782
Naples Men's Stag,Tuesday,9:00 am,https://us02web.zoom.us/j/8549560860,Tuesday and Sundays BIg Book studies are from the 4th Addition,"Audio,Big Book,Closed,Discussion,Men,Telephone,Tuesday,Video",Naplesmen@gmail.com,
Salerno Beach Head Crew,Tuesday,9:00 am,https://us02web.zoom.us/j/6720988037?pwd=Q0VZMS8rdlVGbFZnU252RTV3NGpwQT09,Password: 889464,"Big Book,Discussion,Open,Speaker,Tuesday,Video",salernobeachhead10am@gmail.com,
Serenity Circle,Tuesday,9:00 am,https://us04web.zoom.us/j/904646389,"Location: We originate from Temecula, California (in SoCal)","Audio,Open,Tuesday,Video",,
Sober Women United,Tuesday,9:00 am,,"We are a fellowship of women who meet Monday, Wednesday, and Friday at 9:30 am EST. Our format includes 10 minutes of meditation followed by discussion of readings from either Daily Reflections, the Big Book, 12 & 12, other AA approved literature, The 24 Hour and Day Book, and topics. Call (605) 313-5974, Access Code 569562#","Audio,Closed,Telephone,Tuesday,Women",soberwomenunited@gmail.com,"6053135974,,569562#"
SPIRIT of the Universe ~,Tuesday,9:00 am,https://us02web.zoom.us/j/7725404263,"Zoom Passcode, if any: 123123","Big Book,Discussion,Speaker,Tuesday,Video",spiritoftheuniverse7@gmail.com,7052421130
The Awakenings Group,Tuesday,9:00 am,https://us02web.zoom.us/j/5406455899,"Zoom Passcode, if any: 449417","Big Book,Open,Tuesday,Video",awakenings9am@gmail.com,
Wake Up World Wide,Tuesday,9:00 am,http://zoom.us/j/4830135601,Password: 1111111,"Audio,Open,Tuesday,Video",,
Waldport- Easy Does It,Tuesday,9:00 am,https://us02web.zoom.us/j/483748921,Open discussion,"Discussion,Open,Tuesday,Video",plantsaremylife@outlook.com,
7:30 meeting [LA -US],Tuesday,9:30 am,http://maps.secondlife.com/secondlife/Imajin/8/15/59,We meet every day at 7:30 a.m. Pacific Time and at 8 p.m. on Tuesday and Saturday.,"Game,Open,Tuesday",mail@scotstyle.com,
Agneswater Literature Study 12.30 am Daily,Tuesday,9:30 am,https://us02web.zoom.us/j/8983968244?pwd=bWc4eTlHV3RDVnZsdUdTVitadVc0QT09,"Zoom Passcode, if any: billw","Audio,Big Book,Discussion,Open,Tuesday,Video",jlynch1967@hotmail.com,0435256092
Hout bay AA Cape Town South Africa,Tuesday,9:30 am,https://us02web.zoom.us/j/326407254?pwd=C1cUEWO4YsA,Zoom Meeting ID: 326 407 254,"Audio,Open,Steps / Traditions,Tuesday,Video",zigzagflower@rocketmail.com,
Recovery Journey,Tuesday,9:30 am,http://secondlife.com/,barbara.j.knight@gmail.com,"Chat,Game,Open,Tuesday",barbara.j.knight@gmail.com,
Start Your Day Right,Tuesday,9:30 am,https://us04web.zoom.us/s/634162817,The in person meeting has resumed at the Vet Center in Santa Barbara.,"Audio,Open,Tuesday,Video",sydr.sbaa@gmail.com,
AMAA (a.m. AA),Tuesday,10:00 am,https://us02web.zoom.us/j/223055650?pwd=bFlNNHFiamZ5WCsrY0QyMFUrS0FlUT09,,"Open,Tuesday,Video",,
An Alcoholic Like Me,Tuesday,10:00 am,,the AA Big Book and share. Passcode 306633#,"Big Book,Closed,Discussion,Telephone,Tuesday",,6053134434
Eastern Connecticut Sober Friends Morning,Tuesday,10:00 am,https://us02web.zoom.us/j/726895753,"A daily Zoom meeting that reads and shares about the Daily Reflection. Open to all; everyone is welcome to attend. Meets at 11am EST daily, 7days a week, 1hr. No Password required; Waiting Room enabled","Open,Tuesday,Video",easternctsoberfriends@gmail.com,
Put A Little Gratitude In Your Atttitude: Rotating Step / Speaker Meeting,Tuesday,10:00 am,https://us02web.zoom.us/j/820704579,Please email for Passcode. We meet everyday at 11AM EST / 8AM PST,"Chat,LGBTQIAA+,Speaker,Tuesday,Video",gratitude.attitude.group@gmail.com,
TRANS Everywhere,Tuesday,10:00 am,https://zoom.us/j/5681212301,"Web Site, if any: https://transmeetingnyc.mailchimpsites.com/","Chat,Closed,LGBTQIAA+,Telephone,Tuesday,Video",transaagroupnyc@gmail.com,19292056099
We stand together AA Big Book,Tuesday,10:00 am,https://aaa-197.my.webex.com/aaa-197.my/j.php?MTID=md500d1c919e91a16499ea6089e10ca4e,We meet for 1 hour Monday through Saturday 11am we take turns reading from the big book for the first 30 minutes  then we open up the meeting for shares about what we read or what we are experiencing in our sobriety.  We use webex for the virtual meetings.,"Audio,Big Book,Closed,Tuesday,Video",aawestandtogether@gmail.com,14156550001
What's Great?!,Tuesday,10:00 am,https://us02web.zoom.us/j/865805045,"Public Email Contact, if any: anon4zoom@gmail.com","Audio,Closed,Tuesday,Video,Women",anon4zoom@gmail.com,
Global Ladies AA Meeting,Tuesday,10:30 am,,Password: 2020aa,"Audio,Open,Tuesday,Video,Women",GlobalLadiesAAMeeting@gmail.com,
Global Men's Meditation,Tuesday,10:30 am,https://us02web.zoom.us/j/117348350?pwd=aC8wd0tadTlpTVpQQWFMWVZ1OU1odz09,Public Email Contact: kkcbmeetings@gmail.com,"Audio,Closed,Men,Tuesday,Video",globalmensmeditation@gmail.com,
Just Before Noon,Tuesday,10:30 am,https://us02web.zoom.us/j/78774014658,●    Friday- Open Celebration Meeting,"Big Book,Discussion,Open,Speaker,Tuesday,Video",justbeforenoon@gmail.com,
Sioux Falls Southside,Tuesday,10:30 am,https://zoom.us/j/631656365,"Public Email Contact, if any: harleymom10000@gmail.com","Big Book,Closed,Seniors,Tuesday,Video",harleymom10000@gmail.com,
@12noon Key West AA Meeting,Tuesday,11:00 am,https://us02web.zoom.us/j/87881197485?pwd=bWRMZVIzNXk0SDhYVmNCTjdBZ2hFQT09,Find your local number: https://us02web.zoom.us/u/kyg0gsOXj,"Audio,Closed,Telephone,Tuesday,Video",kw12noongroup@gmail.com,"13017158592,,164662"
"1 Online 12 Step Recovery AA Newcomer Open Share 
(No Rules - Just Our Primary Purpose)",Tuesday,11:00 am,https://zoom.com/j/3117908992,PASSWORD IS 13 IF REQUIRED,"Audio,Discussion,Open,Tuesday,Video",online12steprecovery.com@gmail.com,
164 and Beyond - Online Meeting,Tuesday,11:00 am,https://zoom.us/j/6775677559,Zoom Meeting ID: 677 567 7559,"Closed,Tuesday,Video",remotecommunities40@gmail.com,
"1AA No Rules, Just Our Primary Purpose (Noon)",Tuesday,11:00 am,https://zoom.us/j/3117908992,Password: 13,"Audio,Open,Telephone,Tuesday,Video",casdorphd@gmail.com,"13462487799,,,,311790 8992#"
A secular meditation meeting,Tuesday,11:00 am,https://us02web.zoom.us/j/82873883622?pwd=eEdiVU1KaHhzVGd0dGhWMmU1cmM4UT09,"Zoom Passcode, if any: 424242","Discussion,Open,Secular,Tuesday,Video",secularmeditation.aa@gmail.com,16699006833
AA Meeting Online,Tuesday,11:00 am,http://www.aameetingonline.com,Dial: 1-224-501-3412 and when prompted to enter Meeting Id# 445-854-373,"Audio,Closed,Telephone,Tuesday,Video",bill@aameetingonline.com,"12245013412,,445-854-373"
AA Recovery Online Meetings,Tuesday,11:00 am,https://us02web.zoom.us/j/4768760583?pwd=WVYwdGNjRzVsUmI1VWRGOUhOZFpyUT09,"Web Site, if any: http://www.aarecoveryonlinemeetings.com","Big Book,Closed,Discussion,Speaker,Tuesday,Video",aarecoveryonlinemeetings@gmail.com,523221469354
Back Porch International,Tuesday,11:00 am,https://us02web.zoom.us/j/301333449,All meetings have a discussion portion after the lead.,"Discussion,Open,Speaker,Tuesday,Video",backporchint@gmail.com,
Belmar Noon Refugees,Tuesday,11:00 am,https://zoom.us/j/9049564909,Topic Varies. Waiting room enabled.,"Open,Tuesday,Video",belmarnoonrefugees@gmail.com,9292056099
Bookshop-Statler Big Book Meeting,Tuesday,11:00 am,https://zoom.us/j/95277488159,"No passcode required, waiting room enabled.","Big Book,Closed,Tuesday,Video",bookshopstatler@gmail.com,
Breakfast Tacos,Tuesday,11:00 am,https://us02web.zoom.us/j/3674524484,http://radfordonline.com,"Audio,Discussion,Open,Speaker,Tuesday,Video",,
Daily Reprieve,Tuesday,11:00 am,https://zoom.us/j/130788176,Email for Password: Familykrow1@yahoo.com,"Audio,Discussion,Open,Telephone,Tuesday,Video",,
F.O.T.H.L.I.,Tuesday,11:00 am,http://Freeconferencecall.com,Tech savy AAs can download the freeconferencecall.com app and use their data/wifi.,"Audio,Telephone,Tuesday",f.o.t.h.l.i159@gmail.com,5089241277
FOTS Grass Valley AA Mtg,Tuesday,11:00 am,https://us02web.zoom.us/j/6354548134,Meeting ID: 635 454 8134,"Audio,Closed,Speaker,Telephone,Tuesday,Video",dalydesigns@sbcglobal.net,16699006833
Harmony Group,Tuesday,11:00 am,https://us02web.zoom.us/j/8052348624,"Harmony Group online A.A. Zoom meetings - based in San Luis Obispo, California","Audio,Discussion,Open,Telephone,Tuesday,Video",harmonygroupslo@gmail.com,14157629988
HIGH NOON GROUP,Tuesday,11:00 am,https://zoom.us/j/4742422099,"Zoom Passcode, if any: 588 397","Discussion,Open,Speaker,Tuesday,Video",HIGHNOON43140@gmail.com,
"Ithaca, NY Noon Brownbaggers",Tuesday,11:00 am,https://zoom.us/j/4013485321,REQUIRES PASSWORD. EMAIL noonbrownbaggers@gmail.com FOR ACCESS,"Audio,Big Book,Closed,Steps / Traditions,Tuesday,Video",noonbrownbaggers@gmail.com,
Kissimmee Downtown Online Group KDOG,Tuesday,11:00 am,https://us04web.zoom.us/j/626000773,Meeting Access Code: 626000773,"Open,Tuesday,Video",kissimmeeaa@gmail.com,
"Lunch Bunch Group  & Breakfast Bunch - Greeneville, TN",Tuesday,11:00 am,https://zoom.us/j/114160580,Zoom Id#114160580,"Big Book,Discussion,Open,Tuesday",glennkharley@gmail.com,
Misfits Meeting,Tuesday,11:00 am,https://us02web.zoom.us/j/6711705329,Open Discussion No passcode required waiting room enabled.,"Audio,Discussion,Open,Telephone,Tuesday,Video",misfitsmeeting@gmail.com,6711705329
Never Alone Again,Tuesday,11:00 am,http://www.neveralonegroup.org,"Please visit our website for details about the meeting, links to other meetings and to sign up as a speaker (90 days sobriety requested). We would love to hear from you.","Audio,Closed,Tuesday,Video",neveraloneagaingroup@gmail.com,
Noon Meeting Cromwell CT,Tuesday,11:00 am,https://us02web.zoom.us/j/135791515,"Public Email Contact, if any: cromwellnoonaa@gmail.com","Big Book,Discussion,Open,Speaker,Tuesday,Video",cromwellnoonaa@gmail.com,
Noon Step Meeting,Tuesday,11:00 am,https://zoom.us/j/7674659726,We have a speaker on the step of the day and then we break into small groups for more in-depth discussion.,"Audio,Open,Telephone,Tuesday,Video",beacongroup164@gmail.com,
NYC/Oxford Exchange,Tuesday,11:00 am,,Email for meeting information: oxfordnycexchangemeeting@Gmail.com,"Audio,Big Book,Open,Telephone,Tuesday,Video",oxfordnycexchangemeeting@Gmail.com,
O.D.A.A.T.,Tuesday,11:00 am,http://indianriveraa.org,Zoom ID 998 7512 9964 pw 63228,"Audio,Open,Speaker,Tuesday,Video",indianriveraa@gmail.com,
One Day at a Time in CNY Woman's Meeting,Tuesday,11:00 am,https://us02web.zoom.us/j/4594794411,Meeting ID: 459 479 4411 Passcode: 731508,"Audio,Discussion,Tuesday,Video,Women",,"19294362866,,,,4594794411#"
Open Arms Group of A.A.,Tuesday,11:00 am,https://us02web.zoom.us/j/872903800,Email for Password: openarmsaa2020@gmail.com,"Audio,Big Book,Open,Speaker,Tuesday,Video",openarmsaa2020@gmail.com,
Open Arms Group of AA,Tuesday,11:00 am,https://us02web.zoom.us/j/872903800,"Meeting Access Code, if any: 872 903 800","Audio,Big Book,Open,Speaker,Telephone,Tuesday,Video",openarmsaa2020@gmail.com,
Pied Piper Online,Tuesday,11:00 am,https://us02web.zoom.us/j/6607166941,Zoom ID: 660 716 6941,"Open,Tuesday,Video",onlinepiedpiper@gmail.com,
Rebellion Dogs,Tuesday,11:00 am,https://rebelliondogs7.wixsite.com/website,Meeting ID: 526-366-8039,"Closed,Men,Tuesday,Video",rebelliondogs7@gmail.com,
Rocklin Fellowship 9:00 am Co-Ed Topic Meeting,Tuesday,11:00 am,https://zoom.us/j/977136843,The password for all meetings is Rocklin.,"Discussion,Open,Tuesday,Video",rocklinfwpaa@gmail.com,
Rockridge Fellowship Oakland 9 AM Pacific (Noon Eastern) Daily,Tuesday,11:00 am,https://us02web.zoom.us/j/299112061,"Zoom Passcode, if any: 499003","Big Book,Discussion,Open,Speaker,Tuesday,Video",oaklandrockridgefellowship@gmail.com,
SPOT CHECK AA AT NOON,Tuesday,11:00 am,https://us02web.zoom.us/j/89211288492,Meeting ID: 892 1128 8492 Passcode: 263254,"Audio,Big Book,Closed,Discussion,Speaker,Telephone,Tuesday,Video,Young People",D.E.A.R.MENANDWOMEN@GMAIL.COM,"13017158592,,,,89211288492#,,,,*026839#"
Strange Paradox,Tuesday,11:00 am,https://us02web.zoom.us/j/668064382,"Zoom Passcode, if any: 653069","Discussion,Open,Tuesday,Video",strangeparadoxaa@gmail.com,
TGIF (Thank God I'm Free!),Tuesday,11:00 am,https://us02web.zoom.us/j/87877153648?pwd=bzZQd055NGVaamlPL0dpNXVGTkZIUT09,"Public Email Contact, if any: debra.timothy@gmail.com","Audio,Open,Tuesday,Video",debra.timothy@gmail.com,
The Best Years Of Our Lives,Tuesday,11:00 am,https://zoom.us/meeting/78040716119,"Meeting Access Code, if any: 341209","Discussion,Open,Tuesday,Video",picassomoon77@gmail.com,"3017158592,,341209"
THE BEST YEARS OF OUR LIVES GROUP OF AA,Tuesday,11:00 am,https://zoom.us/j/78040716119,"Meets every Friday from 12:00pm to 1:00pm. This AA meeting is Open, Discussion and non-smoking. Yes, both men and women can attend.","Audio,Open,Telephone,Tuesday,Video",picassomoon77@gmail.com,"13017158592,,78040716119#"
The Lunch Club,Tuesday,11:00 am,https://us02web.zoom.us/j/83805394993?pwd=SFlyeS8xMTV3SUZCbHlWdmx3VHRzUT09,For any questions please email homeawayfromhomecov@gmail.com,"Closed,Discussion,Tuesday,Video",homeawayfromhomecov@gmail.com,"17789072071,,83805394993#"
The Sunshine Group,Tuesday,11:00 am,https://us04web.zoom.us/j/766151658?pwd=TDMvNzZlMVRUZjVra1hlWjF2NjFxdz09,Password: 486725,"Audio,Discussion,Open,Telephone,Tuesday,Video",aathesunshinegroup@gmail.com,"16699009128,,,,766151658#,,,,*486725#"
Tuesday Men's,Tuesday,11:00 am,https://zoom.us/j/233487055?pwd=MDFYTGFkcWJrd3Bxc2tNTGE0TmpjQT09,"Public Email Contact, if any: webmaster@secularrecoverygroup.org","Audio,Closed,Men,Secular,Telephone,Tuesday,Video",webmaster@secularrecoverygroup.org,"16465588656,,853700#"
Tuesday Noon,Tuesday,11:00 am,,Access code: 513710#,"Audio,Open,Telephone,Tuesday",triocious@gmail.com,"6053135111,,513710"
Virus or no Virus - Noon,Tuesday,11:00 am,https://us06web.zoom.us/j/281656895,"The topic can always be changed based on the desires of the members and we turn to a First Step meeting when a newcomer identifies. We read the Preamble, Steps, Traditions, and 9th Step Promises at the beginning of each meeting and close with chips, 7th tradition, announcements, and 12th tradition reminder, before closing in prayer.","Discussion,Open,Tuesday,Video",virusornovirus@gmail.com,19292056099
Woodland Online Group (Daily Reflections Tues. & Living Sober Thurs.),Tuesday,11:00 am,https://us02web.zoom.us/j/76695230238,Public Email Contact: Woodlandonlinegroup@gmail.com,"Audio,Discussion,Open,Telephone,Tuesday,Video",Woodlandonlinegroup@gmail.com,"16699009128,,76695230238#"
BBB - Beginners' Big Book Study,Tuesday,11:30 am,https://us04web.zoom.us/j/6552526422?pwd=NU9waDVLQUJlVWIrb2FmOEZTUmR0Zz09,For information or password e-mail: bigbookforbeginners@gmail.com.,"Audio,Big Book,Open,Telephone,Tuesday,Video",bigbookforbeginners@gmail.com,
London Soho Big Book Study,Tuesday,11:30 am,https://us04web.zoom.us/j/872564168,"Please have your microphone muted unless sharing back with the group. No password required, waiting room enabled.","Big Book,Closed,Speaker,Tuesday,Video",sbbs430t@outlook.com,
Lunch Bunch,Tuesday,11:30 am,https://us02web.zoom.us/j/81748734496,"We meet 7 days a week on zoom, Each day is a different theme.","Audio,Big Book,Discussion,Open,Speaker,Tuesday,Video,Young People",rls1010@gmail.com,9546846290
On Awakening,Tuesday,11:30 am,https://us02web.zoom.us/j/83066910537?pwd=T01aMmtTVUpzYjVRNG9TUHpmVVFoZz09,"Public Email Contact, if any: chair@on-awakening.org","Audio,Discussion,Open,Speaker,Telephone,Tuesday,Video",,"12532158782,,83066910537#"
“Wildest Dreams” - AA 10:00am WOMENS meeting,Tuesday,12:00 pm,https://us02web.zoom.us/j/9513310411,"Zoom Passcode, if any: 046423","Audio,Closed,Telephone,Tuesday,Video,Women",wildestdreamsaa@gmail.com,"16699009128,,,,9513310411#,,,,*046423#"
"1 AA No Rules, No Drama, Just A Primary Purpose",Tuesday,12:00 pm,https://us02web.zoom.us/j/76925189247?pwd=TTZhTFlaTGpCVmxlanlVWEt1UGxWZz09,No passcode required waiting room enabled.,"Audio,Discussion,Open,Tuesday,Video",nornodjpp@gmail.com,3372519562
12 Coconuts Waikiki Online,Tuesday,12:00 pm,https://us02web.zoom.us/j/109177011,"Zoom Passcode, if any: 12KUHIO","Audio,Discussion,Open,Speaker,Tuesday,Video",12coconutswaikikionline@gmail.com,
494 Lunch Bunch Group,Tuesday,12:00 pm,https://zoom.us/j/7144993468,To join call: (415) 762-9988 and Enter the meeting ID [714 499 3468] followed by the # key,"Open,Tuesday,Video",lunchbunch494@mail.com,
AA Noon Meeting Dallas,Tuesday,12:00 pm,https://zoom.us/j/582351407,Email Contact: aanoondallas@gmail.com,"Open,Tuesday,Video",aanoondallas@gmail.com,
AA_Recovery online,Tuesday,12:00 pm,https://zoom.us/j/9074021032,"Zoom Passcode, if any: 450339","Discussion,Open,Tuesday,Video",,
Agnes Water,Tuesday,12:00 pm,,"Zoom Passcode, if any: billw","Audio,Discussion,Open,Tuesday,Video",,
Atlanta Acceptance Group,Tuesday,12:00 pm,https://us02web.zoom.us/j/8951891470?pwd=eUcvbmxMNStsTXNDbG1lVjdJTn,Please check your time from your region. Newcomers are always welcome!  No passcode required.,"Big Book,Discussion,Open,Speaker,Telephone,Tuesday,Video",atlantaacceptance@gmail.com,"16465588656,,,,895-189-1470#,,,,*48332332#"
Atlanta Triangle Club Online Meeting,Tuesday,12:00 pm,https://us02web.zoom.us/j/336521988,"If you are a student of counseling, psychology, medicine, or other health profession you are welcome to attend but please do not share as our meeting is focused on recovering only. If you think you have a problem with alcohol, you are welcome to attend this meeting.","Audio,Open,Telephone,Tuesday,Video",contact@atlantatriangleclub.org,"16468769923,,82146567484#"
Defective Characters,Tuesday,12:00 pm,https://us02web.zoom.us/j/2014115493?pwd=Y0syQ0JlT293cmFRc1dlWk1aOXpxdz09,Click https://us02web.zoom.us/j/2014115493?pwd=Y0syQ0JlT293cmFRc1dlWk1aOXpxdz09 to start or join a scheduled Zoom meeting,"Audio,Discussion,Open,Speaker,Tuesday,Video",808cheflyfe@gmail.com,
Delta Club,Tuesday,12:00 pm,https://us02web.zoom.us/j/4168638863,Meeting ID: 416 863 8863.  Password : 123305,"Closed,Discussion,Telephone,Tuesday,Video",,"13462487799,,89373569612#"
Lambda Dallas AA Noon Meeting,Tuesday,12:00 pm,https://zoom.us/j/827282879,"Web Site, if any: https://lambdadallas.org","Closed,Discussion,LGBTQIAA+,Tuesday,Video",,
